Count,x,y,z,w,phi,theta,mocap_psi,psi
616,-0.0988243743777275,-0.275857865810394,-0.127853319048882,0.947517693042755,-0.14001808696813,-0.580007760332779,0.226403751006779,0.226403751006779
617,-0.0986499488353729,-0.280795991420746,-0.128040909767151,0.946058869361877,-0.138562459952304,-0.590241286265521,0.226863978822767,0.226863978822767
618,-0.0991748124361038,-0.286594808101654,-0.127998992800713,0.944269001483917,-0.138711261282182,-0.602414727551309,0.226310094567248,0.226310094567248
619,-0.100038677453995,-0.292804151773453,-0.12711201608181,0.942390859127045,-0.140212968454874,-0.615423220382601,0.223520335527044,0.223520335527044
620,-0.100392252206802,-0.298606365919113,-0.126784011721611,0.940575063228607,-0.14022678327526,-0.62757018977834,0.222401838113845,0.222401838113845
621,-0.100713454186916,-0.304602354764938,-0.12636299431324,0.938672840595245,-0.140222389896062,-0.640126324971958,0.22108268421332,0.22108268421332
622,-0.100794702768326,-0.310418963432312,-0.126284494996071,0.936767160892487,-0.139426931001469,-0.652328196074166,0.220773806802796,0.220773806802796
623,-0.100588068366051,-0.31655740737915,-0.125793263316154,0.934799194335938,-0.138226419012207,-0.665105059849792,0.219719597481289,0.219719597481289
624,-0.100526981055737,-0.322734147310257,-0.125364854931831,0.932749092578888,-0.137325180464795,-0.678036345696165,0.218713880197559,0.218713880197559
625,-0.100391812622547,-0.328982591629028,-0.124781869351864,0.930656492710114,-0.136377234504061,-0.691111037401311,0.217406875975022,0.217406875975022
626,-0.099742665886879,-0.33488717675209,-0.124813690781593,0.928613841533661,-0.13368748114774,-0.703459950888424,0.218090426409185,0.218090426409185
627,-0.0993519499897957,-0.340950459241867,-0.124513484537601,0.92648708820343,-0.131879885662061,-0.71618764777661,0.217770547038672,0.217770547038672
628,-0.0987680479884148,-0.347215205430984,-0.123965434730053,0.92429381608963,-0.129777105971465,-0.729296679098908,0.217049070219041,0.217049070219041
629,-0.0979790985584259,-0.353045701980591,-0.123828142881393,0.922185122966766,-0.126825520450155,-0.741523438770093,0.217598683429424,0.217598683429424
630,-0.0965641364455223,-0.365276366472244,-0.122103035449982,0.917790532112122,-0.122613377080177,-0.767135433376352,0.214993755026318,0.214993755026318
631,-0.0958564430475235,-0.371277511119843,-0.121413350105286,0.915545344352722,-0.120342481226151,-0.779774863177197,0.214186529073241,0.214186529073241
632,-0.0916808471083641,-0.387981295585632,-0.121092386543751,0.909066498279572,-0.106213021336275,-0.814824485728761,0.218979094099046,0.218979094099046
633,-0.0902530699968338,-0.393210828304291,-0.12112632393837,0.906955361366272,-0.101146247802008,-0.825833926249379,0.221191007412551,0.221191007412551
634,-0.0885969996452332,-0.397960305213928,-0.121715106070042,0.904966056346893,-0.0948065211930346,-0.835822567472442,0.225263122427796,0.225263122427796
635,-0.08705884963274,-0.402621030807495,-0.122642919421196,0.90292626619339,-0.0882581345146608,-0.845689326403181,0.230268433004732,0.230268433004732
636,-0.0842157974839211,-0.410946488380432,-0.124565817415714,0.899174094200134,-0.07557324848144,-0.863321860010178,0.24049029082585,0.24049029082585
637,-0.0831650570034981,-0.415539920330048,-0.125431671738625,0.897037982940674,-0.0700463645933107,-0.873176193560817,0.245160468403173,0.245160468403173
638,-0.0822523385286331,-0.4194695353508,-0.126579910516739,0.895129859447479,-0.0646165322871999,-0.881639324196834,0.250463072954279,0.250463072954279
639,-0.0816696062684059,-0.423483788967133,-0.127490609884262,0.893161594867706,-0.0602913649687781,-0.890367779220673,0.25479260970633,0.25479260970633
640,-0.0811259299516678,-0.42717719078064,-0.128764405846596,0.891267597675324,-0.0555797819398302,-0.89843103834097,0.260161498701931,0.260161498701931
641,-0.0802417546510696,-0.430772483348846,-0.130259677767754,0.889398038387299,-0.0494879796689739,-0.906191930521879,0.266750268474093,0.266750268474093
642,-0.0793810933828354,-0.434737831354141,-0.131273537874222,0.887394487857819,-0.0438599320721198,-0.914748398781603,0.272142854495711,0.272142854495711
643,-0.0784748047590256,-0.438696652650833,-0.132133647799492,0.885396957397461,-0.0381873343257634,-0.923271982767247,0.277287083115301,0.277287083115301
644,-0.0772365033626556,-0.442591398954392,-0.133449330925941,0.883367836475372,-0.0307292010522897,-0.931567845208268,0.28442249960133,0.28442249960133
645,-0.0734544470906258,-0.451227217912674,-0.134631246328354,0.87913191318512,-0.0131500530597712,-0.949552260165587,0.297161992032567,0.297161992032567
646,-0.0695450305938721,-0.459749788045883,-0.136438339948654,0.874744653701782,0.00667148910001054,-0.967208641607883,0.312960544256594,0.312960544256594
647,-0.0665906444191933,-0.46856027841568,-0.137439057230949,0.870130658149719,0.0233853241209819,-0.98581376793818,0.325877212406823,0.325877212406823
648,-0.0628688409924507,-0.476708829402924,-0.13775509595871,0.865921378135681,0.0417530778293501,-1.0026608288091,0.338410250327631,0.338410250327631
649,-0.0625513345003128,-0.480635911226273,-0.138109534978867,0.863714218139648,0.0465714377715386,-1.0113366049657,0.342908355381021,0.342908355381021
650,-0.0618266388773918,-0.484267681837082,-0.13840463757515,0.861688137054443,0.0524988823841825,-1.01920105916391,0.347862924353764,0.347862924353764
651,-0.0612552314996719,-0.487836360931397,-0.138656944036484,0.859673082828522,0.057947215460184,-1.02699180691995,0.352512235737131,0.352512235737131
652,-0.0613989010453224,-0.491515785455704,-0.138654917478561,0.857564687728882,0.0607850853933398,-1.03534748600995,0.355217479387583,0.355217479387583
653,-0.0615303516387939,-0.494666308164597,-0.139191657304764,0.855654776096344,0.064338268227881,-1.04247815204033,0.359472388662081,0.359472388662081
654,-0.0616674162447453,-0.497848749160767,-0.139535292983055,0.853741049766541,0.0676232689726364,-1.0497067604142,0.363180276517525,0.363180276517525
655,-0.0619966462254524,-0.501179993152618,-0.139704465866089,0.851738154888153,0.0701456301346856,-1.05737765837975,0.366137448947321,0.366137448947321
656,-0.0635196715593338,-0.507803499698639,-0.140316516160965,0.847591996192932,0.0730089690582559,-1.0730190628136,0.371549144744961,0.371549144744961
657,-0.0639335587620735,-0.511420071125031,-0.140394568443298,0.845370650291443,0.0756061097758135,-1.08142965755888,0.374552929598045,0.374552929598045
658,-0.064631424844265,-0.514901041984558,-0.140761256217957,0.843140602111816,0.0777999892445145,-1.08964581284835,0.378008415918477,0.378008415918477
659,-0.0649607926607132,-0.51858389377594,-0.140845969319344,0.840840756893158,0.081015600858943,-1.09820549693239,0.381518748775137,0.381518748775137
660,-0.0651920288801193,-0.522151529788971,-0.141198426485062,0.83855277299881,0.0852227253193403,-1.10644727801303,0.38628618574886,0.38628618574886
661,-0.0652356669306755,-0.52603018283844,-0.141335561871529,0.836098670959473,0.0901658352672016,-1.1153535499913,0.391178628729039,0.391178628729039
662,-0.0648587644100189,-0.53018182516098,-0.141089215874672,0.833543241024017,0.0963024934921465,-1.12475229686234,0.396074648428664,0.396074648428664
663,-0.0648253634572029,-0.534260869026184,-0.14102366566658,0.8309485912323,0.101741815410374,-1.1341386554773,0.40105114256113,0.40105114256113
664,-0.0643710121512413,-0.538345098495483,-0.141003429889679,0.828347146511078,0.109187664201008,-1.14334747024982,0.407497943251924,0.407497943251924
665,-0.0638568103313446,-0.542533040046692,-0.140844210982323,0.825677394866943,0.116972675428458,-1.15279530140435,0.413994063268665,0.413994063268665
666,-0.0629943087697029,-0.546587407588959,-0.140826717019081,0.823068559169769,0.126681312022459,-1.16174936665555,0.422136775520485,0.422136775520485
667,-0.0622203275561333,-0.550860822200775,-0.140576228499413,0.82031661272049,0.136153787808844,-1.17129207062765,0.429824006284933,0.429824006284933
668,-0.0614676624536514,-0.555073857307434,-0.140331894159317,0.817570626735687,0.145889851052179,-1.18070906736561,0.437828899111355,0.437828899111355
669,-0.0607702806591988,-0.559117794036865,-0.140368357300758,0.814856469631195,0.156384240890546,-1.18971197520636,0.447102926929644,0.447102926929644
670,-0.0599965788424015,-0.563196837902069,-0.140177473425865,0.812133014202118,0.167070101146858,-1.19879510356113,0.456132793133605,0.456132793133605
671,-0.0591442361474037,-0.567166388034821,-0.140178307890892,0.80942839384079,0.178996076945341,-1.20753397262422,0.466585220575088,0.466585220575088
672,-0.0582939013838768,-0.57116025686264,-0.139997318387032,0.806708514690399,0.190948896288405,-1.21635800770872,0.476809322320609,0.476809322320609
673,-0.0569520965218544,-0.575158715248108,-0.139677718281746,0.804014325141907,0.20524445827646,-1.22492843670952,0.488477328771285,0.488477328771285
674,-0.056847658008337,-0.578863918781281,-0.140153750777245,0.801275074481964,0.216601440640517,-1.23332028036134,0.500166469975472,0.500166469975472
675,-0.0553672462701798,-0.582724511623383,-0.139904290437698,0.79861968755722,0.232781043408454,-1.24141537778499,0.513646840590176,0.513646840590176
676,-0.0540544092655182,-0.590850830078125,-0.139151036739349,0.792849540710449,0.25997713381608,-1.25955802217155,0.537442302340498,0.537442302340498
677,-0.0531521998345852,-0.59678041934967,-0.134480476379395,0.789267361164093,0.265207945605081,-1.27419206442795,0.534316921700045,0.534316921700045
678,-0.0524333491921425,-0.601016938686371,-0.132792234420776,0.786381483078003,0.276342501131368,-1.28409684369209,0.541784250228564,0.541784250228564
679,-0.0510505102574825,-0.604710519313812,-0.131874606013298,0.783790826797485,0.292969886600774,-1.2920375125666,0.554946886720045,0.554946886720045
680,-0.0534919649362564,-0.606405675411224,-0.137856364250183,0.781285107135773,0.312454958918489,-1.29533503768581,0.586506271325482,0.586506271325482
681,-0.0522210001945496,-0.612669587135315,-0.138903647661209,0.776282727718353,0.350459658152093,-1.30819078366059,0.623949065833871,0.623949065833871
682,-0.0514532923698425,-0.61607438325882,-0.139199212193489,0.773581624031067,0.371928455233438,-1.31511861523649,0.644614165458576,0.644614165458576
683,-0.0501626506447792,-0.619727849960327,-0.138721719384193,0.770829021930695,0.395122335212646,-1.32247239728198,0.665137002993862,0.665137002993862
684,-0.0490680299699307,-0.622818946838379,-0.139389708638191,0.768283545970917,0.421005132474242,-1.32805227734727,0.690312883375365,0.690312883375365
685,-0.0482066906988621,-0.626253426074982,-0.13967053592205,0.765490055084229,0.447024077326336,-1.33465316842901,0.715390040328924,0.715390040328924
686,-0.0466477498412132,-0.629749894142151,-0.139846429228783,0.762680888175964,0.478325757719149,-1.34069530655127,0.74460957909601,0.74460957909601
687,-0.0456467047333717,-0.633171260356903,-0.140061810612679,0.759864091873169,0.507909630368502,-1.34687734552037,0.772971036489406,0.772971036489406
688,-0.0444837957620621,-0.636606574058533,-0.140105932950974,0.757049262523651,0.539340492386442,-1.35287961098622,0.802707567220449,0.802707567220449
689,-0.0427905842661858,-0.640464544296265,-0.139090687036514,0.754074156284332,0.573430724861866,-1.35978285606092,0.832814532379152,0.832814532379152
690,-0.0409196503460407,-0.644288539886475,-0.138277247548103,0.75106418132782,0.611569137647573,-1.36608871659163,0.867019076368202,0.867019076368202
691,-0.0388407781720161,-0.647798776626587,-0.138596013188362,0.748090445995331,0.656280891159279,-1.370413624023,0.909152362727512,0.909152362727512
692,-0.0369861871004105,-0.651680529117584,-0.137773811817169,0.744958341121674,0.699594197250643,-1.37627912481991,0.94855817603062,0.94855817603062
693,-0.035174161195755,-0.655389547348022,-0.13732847571373,0.741868138313293,0.745472970541623,-1.38122949988222,0.991145828273139,0.991145828273139
694,-0.0328414104878902,-0.659180283546448,-0.136583372950554,0.738747417926788,0.795912743076582,-1.38563561648983,1.03713047277726,1.03713047277726
695,-0.0304759796708822,-0.662701725959778,-0.136486500501633,0.735709965229034,0.848870453374356,-1.3885087102321,1.08653415073798,1.08653415073798
696,-0.0283014830201864,-0.666490077972412,-0.135877281427383,0.73248028755188,0.903737896183051,-1.39208023809795,1.13738288503744,1.13738288503744
697,-0.0269569046795368,-0.669789373874664,-0.136144429445267,0.72946572303772,0.954567054250759,-1.39459585908082,1.18664570316409,1.18664570316409
698,-0.0243553947657347,-0.67191344499588,-0.139130890369415,0.727036356925964,1.006723272716,-1.39048580251258,1.23939506018559,1.23939506018559
699,-0.0203242469578981,-0.675906121730804,-0.136469706892967,0.723957121372223,1.06698202231285,-1.39280508344217,1.29006547140493,1.29006547140493
700,-0.0198653563857079,-0.679081737995148,-0.1370590031147,0.720880150794983,1.11657380309625,-1.39460569261594,1.33982565210509,1.33982565210509
701,-0.0165980625897646,-0.682365894317627,-0.136768341064453,0.717910647392273,1.17411857531595,-1.39333871024959,1.3923005123087,1.3923005123087
702,-0.00739762838929892,-0.697322964668274,-0.137399941682816,0.703425347805023,1.42088445754514,-1.38648206979143,1.62689591123283,1.62689591123283
703,-0.00572510482743382,-0.700243413448334,-0.137188225984573,0.700575351715088,1.46660185676129,-1.3846100006205,1.6699409005774,1.6699409005774
704,-0.00105231488123536,-0.708151042461395,-0.137720659375191,0.692498445510864,1.5860739662353,-1.37594652257339,1.78358454839432,1.78358454839432
705,0.00208682403899729,-0.710651636123657,-0.137676894664764,0.689938366413116,1.62141891826175,-1.37064781846567,1.81443593489932,1.81443593489932
706,0.00222652545198798,-0.713400721549988,-0.137215375900269,0.687187314033508,1.6605323362461,-1.36980331477939,1.85269903337915,1.85269903337915
707,0.00361702451482415,-0.715920388698578,-0.137179985642433,0.684563159942627,1.69485065175035,-1.36644550389081,1.88501386495115,1.88501386495115
708,0.00523772975429893,-0.718194484710693,-0.13752506673336,0.682096898555756,1.72426388344898,-1.362167113624,1.91264736634501,1.91264736634501
709,0.00534834153950214,-0.720656514167786,-0.137499243021011,0.679499506950378,1.75721296473427,-1.36017244080701,1.94542138870879,1.94542138870879
710,0.00677826488390565,-0.723173677921295,-0.13734096288681,0.676839232444763,1.78887080763089,-1.35629548846698,1.97484931489809,1.97484931489809
711,0.0077645848505199,-0.725587844848633,-0.137497425079346,0.674208104610443,1.81835119846402,-1.35245959471213,2.00318284349602,2.00318284349602
712,0.00816884636878967,-0.72806704044342,-0.137590646743774,0.67150616645813,1.84874208322648,-1.34923275669931,2.03316227644067,2.03316227644067
713,0.00895136408507824,-0.730776190757751,-0.137260466814041,0.668614685535431,1.88135778603923,-1.34563476018659,2.06422498397506,2.06422498397506
714,0.0105232866480947,-0.733302712440491,-0.137401565909386,0.665790796279907,1.90851553149538,-1.34033178119422,2.08939289339574,2.08939289339574
715,0.0116678150370717,-0.735636830329895,-0.138161927461624,0.663033604621887,1.93183168577074,-1.33479122336952,2.1122186005916,2.1122186005916
716,0.0127044524997473,-0.741612493991852,-0.13701856136322,0.656563341617584,1.99870827697891,-1.3266732734233,2.17606518942,2.17606518942
